       0.333      -0.429      -1.000      -0.214       0.217      -0.111      -0.500      -1.000       0.000      -0.600       0.600      -1.000      -0.429      -1.000      -1.000       0.169      -0.069      -0.288      -1.000      -1.000      -1.000      -0.810      -0.791      -1.000      -1.000      -1.000      -1.000      -1.000       0.508       0.100      -0.067
       1.000       0.214       0.083       0.714       0.217      -0.778       0.000       1.000       0.600      -0.200       1.000       0.800       0.143      -1.000      -1.000       0.863      -1.000      -1.000      -1.000      -1.000      -1.000      -1.000       0.717      -1.000       0.329      -1.000      -1.000      -1.000      -0.452       0.289      -0.044
      -0.167       0.500       0.083       0.714       0.913      -1.000       0.750      -0.750       0.400       0.200      -0.600      -0.800       0.143      -0.429      -1.000       0.443      -1.000      -0.112      -1.000      -1.000      -1.000      -1.000      -0.701      -1.000      -1.000      -0.850      -0.812      -0.758       0.448       0.064      -0.083
      -0.167      -0.857       0.083      -1.000      -1.000      -0.778      -0.500      -0.250       1.000      -0.200       0.600      -1.000      -1.000       0.714      -1.000       0.601      -1.000      -0.259      -1.000      -1.000      -1.000      -1.000      -1.000      -1.000      -1.000      -1.000      -1.000      -0.599       0.252       0.618      -0.120
       0.833       0.786       0.750       0.000       0.478       0.778       0.500       1.000       0.400      -0.600       1.000       0.000      -0.143      -0.143      -1.000      -1.000      -1.000       0.779      -1.000      -1.000      -1.000       0.288      -0.202      -1.000      -1.000      -0.679      -0.599      -0.483       0.019       0.664      -0.112
       0.750       0.214       0.583       0.214      -0.304       0.333       0.250       0.750      -0.400      -0.600      -0.200      -1.000       1.000       1.000      -0.779       0.894       0.711      -1.000      -1.000      -0.203      -0.095      -1.000      -1.000      -1.000       0.869      -1.000      -1.000      -1.000       0.155       0.597      -0.074
      -0.167       0.500      -0.333      -0.286      -0.739       0.778       1.000       0.500      -0.600      -1.000      -0.200      -0.200      -0.143       1.000       0.830      -1.000      -1.000      -0.724      -1.000      -0.427      -0.349       0.388      -0.097       0.978       0.224      -1.000      -0.284      -1.000       0.379       0.150      -0.065
       0.833       0.786       0.833       0.786       0.043      -0.333      -1.000      -0.250       0.200      -0.200      -0.200      -1.000       0.143      -1.000       0.926      -1.000      -0.707      -0.734      -1.000      -1.000      -1.000      -1.000      -1.000      -1.000      -1.000      -1.000      -0.402      -1.000       0.380       0.349      -0.124
       0.833       0.786      -0.500       0.714       0.478      -1.000      -1.000       0.500       1.000       0.600       1.000       0.400       0.143       0.714      -1.000      -1.000      -1.000      -0.584      -1.000      -1.000      -1.000       0.054      -1.000      -0.249      -1.000      -0.772      -1.000      -0.633      -0.082       0.303      -0.085
       0.750       1.000      -0.167      -0.357       0.478       0.778      -0.500       0.500       1.000      -0.200      -0.600       0.000       0.714      -0.429      -1.000       0.425       0.224      -1.000      -0.666      -1.000      -0.089      -0.144      -0.343      -1.000       0.984      -0.199      -1.000      -1.000       1.483       0.451      -0.087
       0.583       0.857       0.583       0.000      -0.043       0.111      -0.500      -0.250       0.200      -0.200       0.600       0.600      -0.143       0.429      -1.000      -1.000      -1.000      -0.621      -0.871      -1.000      -0.649      -1.000      -1.000       0.001      -0.578      -1.000      -1.000      -1.000       0.336       0.520      -0.102
       1.000       1.000      -0.167      -0.357      -0.130      -0.111      -1.000      -0.250       0.800       1.000       1.000       0.000       0.429      -0.143      -1.000      -0.453      -1.000      -1.000      -1.000      -1.000      -1.000       0.877       0.099       0.153      -0.769      -1.000      -0.516      -0.375      -0.537      -0.574      -0.046
       0.083       0.214       0.750       0.500       0.217       0.556      -0.250      -0.750      -0.600      -0.200       0.200       0.400      -1.000       0.143      -1.000       0.241      -1.000      -0.128      -1.000      -1.000      -1.000      -1.000      -1.000       0.394      -0.535      -1.000      -0.641      -0.537      -0.252       0.594      -0.074
       0.333      -0.857       0.333       0.214       0.043       0.333       1.000      -1.000       0.200       0.600       1.000       0.000      -1.000       0.714      -1.000       0.030      -1.000      -1.000      -1.000      -1.000      -1.000      -1.000      -0.410       0.449       0.064      -0.783      -0.729      -0.650      -0.243       0.309      -0.062
       1.000      -0.857       0.833       0.286       1.000       0.333       0.250       0.000       0.200       1.000      -0.600       0.800      -0.429      -0.429       0.376      -0.455       0.613      -0.988      -1.000      -1.000      -1.000      -0.746      -0.670      -0.760      -0.548      -1.000       0.497      -1.000      -0.176       0.741      -0.098
